split,clip_name,relative_clip_path,video_name,segment_index,clip_index_in_segment,start_time_sec,end_time_sec,duration_sec,state,source_segment_start_sec,source_segment_end_sec,status
validation,v29_s0012_c002_sewing_000139767_000141267.mp4,validation/sewing/v29_s0012_c002_sewing_000139767_000141267.mp4,v29.mp4,12,2,139.767,141.267,1.500,SEWING,138.267,143.138,GENERATED
validation,v29_s0012_c003_sewing_000141267_000142767.mp4,validation/sewing/v29_s0012_c003_sewing_000141267_000142767.mp4,v29.mp4,12,3,141.267,142.767,1.500,SEWING,138.267,143.138,GENERATED
validation,v29_s0013_c001_idle_setup_000143138_000144638.mp4,validation/idle_setup/v29_s0013_c001_idle_setup_000143138_000144638.mp4,v29.mp4,13,1,143.138,144.638,1.500,IDLE_SETUP,143.138,152.778,GENERATED
validation,v29_s0013_c002_idle_setup_000144638_000146138.mp4,validation/idle_setup/v29_s0013_c002_idle_setup_000144638_000146138.mp4,v29.mp4,13,2,144.638,146.138,1.500,IDLE_SETUP,143.138,152.778,GENERATED
validation,v29_s0013_c003_idle_setup_000146138_000147638.mp4,validation/idle_setup/v29_s0013_c003_idle_setup_000146138_000147638.mp4,v29.mp4,13,3,146.138,147.638,1.500,IDLE_SETUP,143.138,152.778,GENERATED
validation,v29_s0013_c004_idle_setup_000147638_000149138.mp4,validation/idle_setup/v29_s0013_c004_idle_setup_000147638_000149138.mp4,v29.mp4,13,4,147.638,149.138,1.500,IDLE_SETUP,143.138,152.778,GENERATED
validation,v29_s0013_c005_idle_setup_000149138_000150638.mp4,validation/idle_setup/v29_s0013_c005_idle_setup_000149138_000150638.mp4,v29.mp4,13,5,149.138,150.638,1.500,IDLE_SETUP,143.138,152.778,GENERATED
validation,v29_s0013_c006_idle_setup_000150638_000152138.mp4,validation/idle_setup/v29_s0013_c006_idle_setup_000150638_000152138.mp4,v29.mp4,13,6,150.638,152.138,1.500,IDLE_SETUP,143.138,152.778,GENERATED
validation,v29_s0014_c001_sewing_000152778_000154278.mp4,validation/sewing/v29_s0014_c001_sewing_000152778_000154278.mp4,v29.mp4,14,1,152.778,154.278,1.500,SEWING,152.778,158.115,GENERATED
validation,v29_s0014_c002_sewing_000154278_000155778.mp4,validation/sewing/v29_s0014_c002_sewing_000154278_000155778.mp4,v29.mp4,14,2,154.278,155.778,1.500,SEWING,152.778,158.115,GENERATED
validation,v29_s0014_c003_sewing_000155778_000157278.mp4,validation/sewing/v29_s0014_c003_sewing_000155778_000157278.mp4,v29.mp4,14,3,155.778,157.278,1.500,SEWING,152.778,158.115,GENERATED
validation,v29_s0015_c001_idle_setup_000158115_000159615.mp4,validation/idle_setup/v29_s0015_c001_idle_setup_000158115_000159615.mp4,v29.mp4,15,1,158.115,159.615,1.500,IDLE_SETUP,158.115,164.120,GENERATED
validation,v29_s0015_c002_idle_setup_000159615_000161115.mp4,validation/idle_setup/v29_s0015_c002_idle_setup_000159615_000161115.mp4,v29.mp4,15,2,159.615,161.115,1.500,IDLE_SETUP,158.115,164.120,GENERATED
validation,v29_s0015_c003_idle_setup_000161115_000162615.mp4,validation/idle_setup/v29_s0015_c003_idle_setup_000161115_000162615.mp4,v29.mp4,15,3,161.115,162.615,1.500,IDLE_SETUP,158.115,164.120,GENERATED
validation,v29_s0015_c004_idle_setup_000162615_000164115.mp4,validation/idle_setup/v29_s0015_c004_idle_setup_000162615_000164115.mp4,v29.mp4,15,4,162.615,164.115,1.500,IDLE_SETUP,158.115,164.120,GENERATED
validation,v29_s0016_c001_sewing_000164120_000165620.mp4,validation/sewing/v29_s0016_c001_sewing_000164120_000165620.mp4,v29.mp4,16,1,164.120,165.620,1.500,SEWING,164.120,173.493,GENERATED
validation,v29_s0016_c002_sewing_000165620_000167120.mp4,validation/sewing/v29_s0016_c002_sewing_000165620_000167120.mp4,v29.mp4,16,2,165.620,167.120,1.500,SEWING,164.120,173.493,GENERATED
validation,v29_s0016_c003_sewing_000167120_000168620.mp4,validation/sewing/v29_s0016_c003_sewing_000167120_000168620.mp4,v29.mp4,16,3,167.120,168.620,1.500,SEWING,164.120,173.493,GENERATED
validation,v29_s0016_c004_sewing_000168620_000170120.mp4,validation/sewing/v29_s0016_c004_sewing_000168620_000170120.mp4,v29.mp4,16,4,168.620,170.120,1.500,SEWING,164.120,173.493,GENERATED
validation,v29_s0016_c005_sewing_000170120_000171620.mp4,validation/sewing/v29_s0016_c005_sewing_000170120_000171620.mp4,v29.mp4,16,5,170.120,171.620,1.500,SEWING,164.120,173.493,GENERATED
validation,v29_s0016_c006_sewing_000171620_000173120.mp4,validation/sewing/v29_s0016_c006_sewing_000171620_000173120.mp4,v29.mp4,16,6,171.620,173.120,1.500,SEWING,164.120,173.493,GENERATED
validation,v29_s0017_c001_idle_setup_000173493_000174993.mp4,validation/idle_setup/v29_s0017_c001_idle_setup_000173493_000174993.mp4,v29.mp4,17,1,173.493,174.993,1.500,IDLE_SETUP,173.493,179.297,GENERATED
validation,v29_s0017_c002_idle_setup_000174993_000176493.mp4,validation/idle_setup/v29_s0017_c002_idle_setup_000174993_000176493.mp4,v29.mp4,17,2,174.993,176.493,1.500,IDLE_SETUP,173.493,179.297,GENERATED
validation,v29_s0017_c003_idle_setup_000176493_000177993.mp4,validation/idle_setup/v29_s0017_c003_idle_setup_000176493_000177993.mp4,v29.mp4,17,3,176.493,177.993,1.500,IDLE_SETUP,173.493,179.297,GENERATED
validation,v29_s0018_c001_sewing_000179297_000180797.mp4,validation/sewing/v29_s0018_c001_sewing_000179297_000180797.mp4,v29.mp4,18,1,179.297,180.797,1.500,SEWING,179.297,188.404,GENERATED
validation,v29_s0018_c002_sewing_000180797_000182297.mp4,validation/sewing/v29_s0018_c002_sewing_000180797_000182297.mp4,v29.mp4,18,2,180.797,182.297,1.500,SEWING,179.297,188.404,GENERATED
validation,v29_s0018_c003_sewing_000182297_000183797.mp4,validation/sewing/v29_s0018_c003_sewing_000182297_000183797.mp4,v29.mp4,18,3,182.297,183.797,1.500,SEWING,179.297,188.404,GENERATED
validation,v29_s0018_c004_sewing_000183797_000185297.mp4,validation/sewing/v29_s0018_c004_sewing_000183797_000185297.mp4,v29.mp4,18,4,183.797,185.297,1.500,SEWING,179.297,188.404,GENERATED
validation,v29_s0018_c005_sewing_000185297_000186797.mp4,validation/sewing/v29_s0018_c005_sewing_000185297_000186797.mp4,v29.mp4,18,5,185.297,186.797,1.500,SEWING,179.297,188.404,GENERATED
validation,v29_s0018_c006_sewing_000186797_000188297.mp4,validation/sewing/v29_s0018_c006_sewing_000186797_000188297.mp4,v29.mp4,18,6,186.797,188.297,1.500,SEWING,179.297,188.404,GENERATED
validation,v29_s0019_c001_idle_setup_000188404_000189904.mp4,validation/idle_setup/v29_s0019_c001_idle_setup_000188404_000189904.mp4,v29.mp4,19,1,188.404,189.904,1.500,IDLE_SETUP,188.404,194.275,GENERATED
validation,v29_s0019_c002_idle_setup_000189904_000191404.mp4,validation/idle_setup/v29_s0019_c002_idle_setup_000189904_000191404.mp4,v29.mp4,19,2,189.904,191.404,1.500,IDLE_SETUP,188.404,194.275,GENERATED
validation,v29_s0019_c003_idle_setup_000191404_000192904.mp4,validation/idle_setup/v29_s0019_c003_idle_setup_000191404_000192904.mp4,v29.mp4,19,3,191.404,192.904,1.500,IDLE_SETUP,188.404,194.275,GENERATED
validation,v29_s0020_c001_sewing_000194275_000195775.mp4,validation/sewing/v29_s0020_c001_sewing_000194275_000195775.mp4,v29.mp4,20,1,194.275,195.775,1.500,SEWING,194.275,204.382,GENERATED
validation,v29_s0020_c002_sewing_000195775_000197275.mp4,validation/sewing/v29_s0020_c002_sewing_000195775_000197275.mp4,v29.mp4,20,2,195.775,197.275,1.500,SEWING,194.275,204.382,GENERATED
validation,v29_s0020_c003_sewing_000197275_000198775.mp4,validation/sewing/v29_s0020_c003_sewing_000197275_000198775.mp4,v29.mp4,20,3,197.275,198.775,1.500,SEWING,194.275,204.382,GENERATED
validation,v29_s0020_c004_sewing_000198775_000200275.mp4,validation/sewing/v29_s0020_c004_sewing_000198775_000200275.mp4,v29.mp4,20,4,198.775,200.275,1.500,SEWING,194.275,204.382,GENERATED
validation,v29_s0020_c005_sewing_000200275_000201775.mp4,validation/sewing/v29_s0020_c005_sewing_000200275_000201775.mp4,v29.mp4,20,5,200.275,201.775,1.500,SEWING,194.275,204.382,GENERATED
validation,v29_s0020_c006_sewing_000201775_000203275.mp4,validation/sewing/v29_s0020_c006_sewing_000201775_000203275.mp4,v29.mp4,20,6,201.775,203.275,1.500,SEWING,194.275,204.382,GENERATED
validation,v29_s0021_c001_idle_setup_000204382_000205882.mp4,validation/idle_setup/v29_s0021_c001_idle_setup_000204382_000205882.mp4,v29.mp4,21,1,204.382,205.882,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0021_c002_idle_setup_000205882_000207382.mp4,validation/idle_setup/v29_s0021_c002_idle_setup_000205882_000207382.mp4,v29.mp4,21,2,205.882,207.382,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0021_c003_idle_setup_000207382_000208882.mp4,validation/idle_setup/v29_s0021_c003_idle_setup_000207382_000208882.mp4,v29.mp4,21,3,207.382,208.882,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0021_c004_idle_setup_000208882_000210382.mp4,validation/idle_setup/v29_s0021_c004_idle_setup_000208882_000210382.mp4,v29.mp4,21,4,208.882,210.382,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0021_c005_idle_setup_000210382_000211882.mp4,validation/idle_setup/v29_s0021_c005_idle_setup_000210382_000211882.mp4,v29.mp4,21,5,210.382,211.882,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0021_c006_idle_setup_000211882_000213382.mp4,validation/idle_setup/v29_s0021_c006_idle_setup_000211882_000213382.mp4,v29.mp4,21,6,211.882,213.382,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0021_c007_idle_setup_000213382_000214882.mp4,validation/idle_setup/v29_s0021_c007_idle_setup_000213382_000214882.mp4,v29.mp4,21,7,213.382,214.882,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0021_c008_idle_setup_000214882_000216382.mp4,validation/idle_setup/v29_s0021_c008_idle_setup_000214882_000216382.mp4,v29.mp4,21,8,214.882,216.382,1.500,IDLE_SETUP,204.382,217.225,GENERATED
validation,v29_s0022_c001_sewing_000217225_000218725.mp4,validation/sewing/v29_s0022_c001_sewing_000217225_000218725.mp4,v29.mp4,22,1,217.225,218.725,1.500,SEWING,217.225,222.729,GENERATED
validation,v29_s0022_c002_sewing_000218725_000220225.mp4,validation/sewing/v29_s0022_c002_sewing_000218725_000220225.mp4,v29.mp4,22,2,218.725,220.225,1.500,SEWING,217.225,222.729,GENERATED
validation,v29_s0022_c003_sewing_000220225_000221725.mp4,validation/sewing/v29_s0022_c003_sewing_000220225_000221725.mp4,v29.mp4,22,3,220.225,221.725,1.500,SEWING,217.225,222.729,GENERATED
validation,v29_s0023_c001_idle_setup_000222729_000224229.mp4,validation/idle_setup/v29_s0023_c001_idle_setup_000222729_000224229.mp4,v29.mp4,23,1,222.729,224.229,1.500,IDLE_SETUP,222.729,227.933,GENERATED
validation,v29_s0023_c002_idle_setup_000224229_000225729.mp4,validation/idle_setup/v29_s0023_c002_idle_setup_000224229_000225729.mp4,v29.mp4,23,2,224.229,225.729,1.500,IDLE_SETUP,222.729,227.933,GENERATED
validation,v29_s0023_c003_idle_setup_000225729_000227229.mp4,validation/idle_setup/v29_s0023_c003_idle_setup_000225729_000227229.mp4,v29.mp4,23,3,225.729,227.229,1.500,IDLE_SETUP,222.729,227.933,GENERATED
validation,v29_s0024_c001_sewing_000227933_000229433.mp4,validation/sewing/v29_s0024_c001_sewing_000227933_000229433.mp4,v29.mp4,24,1,227.933,229.433,1.500,SEWING,227.933,239.575,GENERATED
validation,v29_s0024_c002_sewing_000229433_000230933.mp4,validation/sewing/v29_s0024_c002_sewing_000229433_000230933.mp4,v29.mp4,24,2,229.433,230.933,1.500,SEWING,227.933,239.575,GENERATED
validation,v29_s0024_c003_sewing_000230933_000232433.mp4,validation/sewing/v29_s0024_c003_sewing_000230933_000232433.mp4,v29.mp4,24,3,230.933,232.433,1.500,SEWING,227.933,239.575,GENERATED
validation,v29_s0024_c004_sewing_000232433_000233933.mp4,validation/sewing/v29_s0024_c004_sewing_000232433_000233933.mp4,v29.mp4,24,4,232.433,233.933,1.500,SEWING,227.933,239.575,GENERATED
validation,v29_s0024_c005_sewing_000233933_000235433.mp4,validation/sewing/v29_s0024_c005_sewing_000233933_000235433.mp4,v29.mp4,24,5,233.933,235.433,1.500,SEWING,227.933,239.575,GENERATED
validation,v29_s0024_c006_sewing_000235433_000236933.mp4,validation/sewing/v29_s0024_c006_sewing_000235433_000236933.mp4,v29.mp4,24,6,235.433,236.933,1.500,SEWING,227.933,239.575,GENERATED
validation,v29_s0024_c007_sewing_000236933_000238433.mp4,validation/sewing/v29_s0024_c007_sewing_000236933_000238433.mp4,v29.mp4,24,7,236.933,238.433,1.500,SEWING,227.933,239.575,GENERATED
validation,v31_s0001_c001_idle_setup_000000000_000001500.mp4,validation/idle_setup/v31_s0001_c001_idle_setup_000000000_000001500.mp4,v31.mp4,1,1,0.000,1.500,1.500,IDLE_SETUP,0.000,7.172,GENERATED
validation,v31_s0001_c002_idle_setup_000001500_000003000.mp4,validation/idle_setup/v31_s0001_c002_idle_setup_000001500_000003000.mp4,v31.mp4,1,2,1.500,3.000,1.500,IDLE_SETUP,0.000,7.172,GENERATED
validation,v31_s0001_c003_idle_setup_000003000_000004500.mp4,validation/idle_setup/v31_s0001_c003_idle_setup_000003000_000004500.mp4,v31.mp4,1,3,3.000,4.500,1.500,IDLE_SETUP,0.000,7.172,GENERATED
validation,v31_s0001_c004_idle_setup_000004500_000006000.mp4,validation/idle_setup/v31_s0001_c004_idle_setup_000004500_000006000.mp4,v31.mp4,1,4,4.500,6.000,1.500,IDLE_SETUP,0.000,7.172,GENERATED
validation,v31_s0002_c001_sewing_000007172_000008672.mp4,validation/sewing/v31_s0002_c001_sewing_000007172_000008672.mp4,v31.mp4,2,1,7.172,8.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c002_sewing_000008672_000010172.mp4,validation/sewing/v31_s0002_c002_sewing_000008672_000010172.mp4,v31.mp4,2,2,8.672,10.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c003_sewing_000010172_000011672.mp4,validation/sewing/v31_s0002_c003_sewing_000010172_000011672.mp4,v31.mp4,2,3,10.172,11.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c004_sewing_000011672_000013172.mp4,validation/sewing/v31_s0002_c004_sewing_000011672_000013172.mp4,v31.mp4,2,4,11.672,13.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c005_sewing_000013172_000014672.mp4,validation/sewing/v31_s0002_c005_sewing_000013172_000014672.mp4,v31.mp4,2,5,13.172,14.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c006_sewing_000014672_000016172.mp4,validation/sewing/v31_s0002_c006_sewing_000014672_000016172.mp4,v31.mp4,2,6,14.672,16.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c007_sewing_000016172_000017672.mp4,validation/sewing/v31_s0002_c007_sewing_000016172_000017672.mp4,v31.mp4,2,7,16.172,17.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c008_sewing_000017672_000019172.mp4,validation/sewing/v31_s0002_c008_sewing_000017672_000019172.mp4,v31.mp4,2,8,17.672,19.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c009_sewing_000019172_000020672.mp4,validation/sewing/v31_s0002_c009_sewing_000019172_000020672.mp4,v31.mp4,2,9,19.172,20.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c010_sewing_000020672_000022172.mp4,validation/sewing/v31_s0002_c010_sewing_000020672_000022172.mp4,v31.mp4,2,10,20.672,22.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c011_sewing_000022172_000023672.mp4,validation/sewing/v31_s0002_c011_sewing_000022172_000023672.mp4,v31.mp4,2,11,22.172,23.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c012_sewing_000023672_000025172.mp4,validation/sewing/v31_s0002_c012_sewing_000023672_000025172.mp4,v31.mp4,2,12,23.672,25.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c013_sewing_000025172_000026672.mp4,validation/sewing/v31_s0002_c013_sewing_000025172_000026672.mp4,v31.mp4,2,13,25.172,26.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c014_sewing_000026672_000028172.mp4,validation/sewing/v31_s0002_c014_sewing_000026672_000028172.mp4,v31.mp4,2,14,26.672,28.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c015_sewing_000028172_000029672.mp4,validation/sewing/v31_s0002_c015_sewing_000028172_000029672.mp4,v31.mp4,2,15,28.172,29.672,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0002_c016_sewing_000029672_000031172.mp4,validation/sewing/v31_s0002_c016_sewing_000029672_000031172.mp4,v31.mp4,2,16,29.672,31.172,1.500,SEWING,7.172,32.524,GENERATED
validation,v31_s0003_c001_idle_setup_000032524_000034024.mp4,validation/idle_setup/v31_s0003_c001_idle_setup_000032524_000034024.mp4,v31.mp4,3,1,32.524,34.024,1.500,IDLE_SETUP,32.524,39.896,GENERATED
validation,v31_s0003_c002_idle_setup_000034024_000035524.mp4,validation/idle_setup/v31_s0003_c002_idle_setup_000034024_000035524.mp4,v31.mp4,3,2,34.024,35.524,1.500,IDLE_SETUP,32.524,39.896,GENERATED
validation,v31_s0003_c003_idle_setup_000035524_000037024.mp4,validation/idle_setup/v31_s0003_c003_idle_setup_000035524_000037024.mp4,v31.mp4,3,3,35.524,37.024,1.500,IDLE_SETUP,32.524,39.896,GENERATED
validation,v31_s0003_c004_idle_setup_000037024_000038524.mp4,validation/idle_setup/v31_s0003_c004_idle_setup_000037024_000038524.mp4,v31.mp4,3,4,37.024,38.524,1.500,IDLE_SETUP,32.524,39.896,GENERATED
validation,v31_s0004_c001_sewing_000039896_000041396.mp4,validation/sewing/v31_s0004_c001_sewing_000039896_000041396.mp4,v31.mp4,4,1,39.896,41.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c002_sewing_000041396_000042896.mp4,validation/sewing/v31_s0004_c002_sewing_000041396_000042896.mp4,v31.mp4,4,2,41.396,42.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c003_sewing_000042896_000044396.mp4,validation/sewing/v31_s0004_c003_sewing_000042896_000044396.mp4,v31.mp4,4,3,42.896,44.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c004_sewing_000044396_000045896.mp4,validation/sewing/v31_s0004_c004_sewing_000044396_000045896.mp4,v31.mp4,4,4,44.396,45.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c005_sewing_000045896_000047396.mp4,validation/sewing/v31_s0004_c005_sewing_000045896_000047396.mp4,v31.mp4,4,5,45.896,47.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c006_sewing_000047396_000048896.mp4,validation/sewing/v31_s0004_c006_sewing_000047396_000048896.mp4,v31.mp4,4,6,47.396,48.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c007_sewing_000048896_000050396.mp4,validation/sewing/v31_s0004_c007_sewing_000048896_000050396.mp4,v31.mp4,4,7,48.896,50.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c008_sewing_000050396_000051896.mp4,validation/sewing/v31_s0004_c008_sewing_000050396_000051896.mp4,v31.mp4,4,8,50.396,51.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c009_sewing_000051896_000053396.mp4,validation/sewing/v31_s0004_c009_sewing_000051896_000053396.mp4,v31.mp4,4,9,51.896,53.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c010_sewing_000053396_000054896.mp4,validation/sewing/v31_s0004_c010_sewing_000053396_000054896.mp4,v31.mp4,4,10,53.396,54.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c011_sewing_000054896_000056396.mp4,validation/sewing/v31_s0004_c011_sewing_000054896_000056396.mp4,v31.mp4,4,11,54.896,56.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c012_sewing_000056396_000057896.mp4,validation/sewing/v31_s0004_c012_sewing_000056396_000057896.mp4,v31.mp4,4,12,56.396,57.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c013_sewing_000057896_000059396.mp4,validation/sewing/v31_s0004_c013_sewing_000057896_000059396.mp4,v31.mp4,4,13,57.896,59.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c014_sewing_000059396_000060896.mp4,validation/sewing/v31_s0004_c014_sewing_000059396_000060896.mp4,v31.mp4,4,14,59.396,60.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c015_sewing_000060896_000062396.mp4,validation/sewing/v31_s0004_c015_sewing_000060896_000062396.mp4,v31.mp4,4,15,60.896,62.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c016_sewing_000062396_000063896.mp4,validation/sewing/v31_s0004_c016_sewing_000062396_000063896.mp4,v31.mp4,4,16,62.396,63.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c017_sewing_000063896_000065396.mp4,validation/sewing/v31_s0004_c017_sewing_000063896_000065396.mp4,v31.mp4,4,17,63.896,65.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c018_sewing_000065396_000066896.mp4,validation/sewing/v31_s0004_c018_sewing_000065396_000066896.mp4,v31.mp4,4,18,65.396,66.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c019_sewing_000066896_000068396.mp4,validation/sewing/v31_s0004_c019_sewing_000066896_000068396.mp4,v31.mp4,4,19,66.896,68.396,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0004_c020_sewing_000068396_000069896.mp4,validation/sewing/v31_s0004_c020_sewing_000068396_000069896.mp4,v31.mp4,4,20,68.396,69.896,1.500,SEWING,39.896,70.185,GENERATED
validation,v31_s0005_c001_idle_setup_000070185_000071685.mp4,validation/idle_setup/v31_s0005_c001_idle_setup_000070185_000071685.mp4,v31.mp4,5,1,70.185,71.685,1.500,IDLE_SETUP,70.185,77.457,GENERATED
validation,v31_s0005_c002_idle_setup_000071685_000073185.mp4,validation/idle_setup/v31_s0005_c002_idle_setup_000071685_000073185.mp4,v31.mp4,5,2,71.685,73.185,1.500,IDLE_SETUP,70.185,77.457,GENERATED
